prompt_file,acc_mean,acc_std,f1_mean,f1_std,seeds
prompt_d3a28d2e42.json,0.8151515151515151,0.024242424242424267,0.8021332906222106,0.03212793486454025,10
prompt_040352ab14.json,0.7742424242424243,0.05090999277700437,0.749497799856866,0.06586529984379556,10
prompt_6e1a5a23e3.json,0.7484848484848485,0.05169309730070297,0.7375118342855018,0.06849323716798882,10
prompt_478bb70838.json,0.7424242424242424,0.05945883900105631,0.7327878937139568,0.06457470504241042,10
prompt_dea7fdde3a.json,0.743939393939394,0.06515151515151515,0.7245144574685991,0.087556343882,10
