prompt_file,acc_mean,acc_std,f1_mean,f1_std,seeds
prompt_f58cc65f6c.json,0.7642857142857143,0.025354627641855487,0.7558809291474646,0.03138726053675827,10
prompt_a528e08fd4.json,0.7385714285714287,0.02415933503612536,0.733571349093362,0.025951351463463293,10
prompt_53e711ad1e.json,0.7364285714285714,0.02313447820100235,0.7298383075919457,0.024176475494134212,10
prompt_53f0588c52.json,0.707857142857143,0.037039691892754786,0.712780620119801,0.036259786671082636,10
prompt_0e71ab1d20.json,0.7164285714285714,0.03938947336846354,0.7049520139218091,0.038926231719158974,10
prompt_40e219c505.json,0.6971428571428572,0.028428212488760568,0.6904759977359322,0.03920576794155575,10
prompt_8f0a1ad264.json,0.6828571428571429,0.03559981655536318,0.6810846294106316,0.041351624071179004,10
