prompt_file,acc_mean,acc_std,f1_mean,f1_std,seeds
prompt_d3a28d2e42.json,0.9530303030303031,0.02485033252554051,0.9509084638794102,0.02659662701683263,10
prompt_478bb70838.json,0.9363636363636365,0.03163729245124411,0.932572083175368,0.03466534388506312,10
prompt_040352ab14.json,0.9196969696969697,0.031818181818181836,0.9155826259059971,0.03505225807172684,10
prompt_dea7fdde3a.json,0.9151515151515153,0.02810187422877488,0.9118285612827343,0.031361588865788555,10
prompt_6e1a5a23e3.json,0.8984848484848484,0.03524152530185761,0.894413621146656,0.03837775566731424,10
