prompt_file,acc_mean,acc_std,f1_mean,f1_std,seeds
prompt_8f0a1ad264.json,0.7444444444444445,0.03245293685949362,0.7504236598655358,0.02915582720486483,10
prompt_a528e08fd4.json,0.6932098765432099,0.02359446278224246,0.7057464529457355,0.021774882585462747,10
prompt_53f0588c52.json,0.6950617283950618,0.028979492825445666,0.6936259955307549,0.035221463081624056,10
prompt_53e711ad1e.json,0.6592592592592593,0.031329821087529686,0.6712641096986418,0.02323283724618339,10
prompt_f58cc65f6c.json,0.6530864197530863,0.0312079621228754,0.6698036054593871,0.023052673214636502,10
prompt_0e71ab1d20.json,0.6574074074074074,0.02124927713340557,0.6638740697634548,0.017393398416939508,10
prompt_40e219c505.json,0.6561728395061729,0.03683587345144614,0.6515567785952768,0.04467147440381001,10
